,country,year,iso_code,population,gdp,cement_co2,cement_co2_per_capita,co2,co2_growth_abs,co2_growth_prct,co2_including_luc,co2_including_luc_growth_abs,co2_including_luc_growth_prct,co2_including_luc_per_capita,co2_including_luc_per_gdp,co2_including_luc_per_unit_energy,co2_per_capita,co2_per_gdp,co2_per_unit_energy,coal_co2,coal_co2_per_capita,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,cumulative_cement_co2,cumulative_co2,cumulative_co2_including_luc,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_luc_co2,cumulative_oil_co2,cumulative_other_co2,energy_per_capita,energy_per_gdp,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,ghg_excluding_lucf_per_capita,ghg_per_capita,land_use_change_co2,land_use_change_co2_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,oil_co2,oil_co2_per_capita,other_co2_per_capita,other_industry_co2,primary_energy_consumption,share_global_cement_co2,share_global_co2,share_global_co2_including_luc,share_global_coal_co2,share_global_cumulative_cement_co2,share_global_cumulative_co2,share_global_cumulative_co2_including_luc,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_luc_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,share_global_flaring_co2,share_global_gas_co2,share_global_luc_co2,share_global_oil_co2,share_global_other_co2,total_ghg,total_ghg_excluding_lucf,trade_co2,trade_co2_share
20293,Indonesia,2005-01-01,IDN,228805152.0,1467344879616.0,18.527,0.081,348.989,4.595,1.334,1076.439,-259.579,-19.429,4.705,0.734,0.761,1.525,0.238,0.247,94.222,0.412,328.87,1.437,0.224,293.911,6830.195,62663.145,872.57,331.592,1322.745,64077.133,4009.377,,6184.545,0.964,7.035,0.031,54.451,0.238,3.084,5.441,727.451,3.179,343.99,1.503,71.98,0.315,174.754,0.764,,,1415.056,1.921,1.178,3.135,0.816,1.295,0.577,3.392,0.151,2.706,0.897,9.59,0.956,,2.039,1.012,15.423,1.569,,1245.04,705.58,-20.119,-5.765
20294,Indonesia,2006-01-01,IDN,231797424.0,1555183173632.0,19.047,0.082,346.706,-2.283,-0.654,1748.625,672.186,62.445,7.544,1.124,1.21,1.496,0.223,0.24,111.641,0.482,329.726,1.422,0.212,312.958,7176.901,64411.766,984.21,337.685,1380.171,65479.051,4161.876,,6232.445,0.929,6.093,0.026,57.426,0.248,3.138,7.179,1401.92,6.048,434.29,1.874,75.03,0.324,152.499,0.658,,,1444.665,1.811,1.133,4.903,0.916,1.318,0.591,3.42,0.167,2.68,0.903,9.726,0.967,,1.757,1.043,27.633,1.356,,1664.11,727.47,-16.98,-4.897
20295,Indonesia,2007-01-01,IDN,234858288.0,1661589520384.0,19.567,0.083,388.255,41.55,11.984,1152.676,-595.95,-34.081,4.908,0.694,0.744,1.653,0.234,0.251,140.066,0.596,369.842,1.575,0.223,332.525,7565.156,65564.445,1124.276,343.005,1437.249,66243.469,4328.101,,6595.562,0.932,5.32,0.023,57.078,0.243,3.143,4.714,764.42,3.255,291.64,1.242,75.13,0.32,166.225,0.708,,,1549.022,1.732,1.232,3.207,1.096,1.337,0.607,3.416,0.187,2.646,0.906,9.775,0.98,,1.462,1.002,17.228,1.473,,1107.1,738.27,-18.413,-4.743
20296,Indonesia,2008-01-01,IDN,237936544.0,1793465253888.0,20.542,0.086,366.293,-21.962,-5.657,1265.036,112.36,9.748,5.317,0.705,0.809,1.539,0.204,0.234,121.845,0.512,370.214,1.556,0.206,353.066,7931.449,66829.477,1246.121,348.296,1497.562,67142.211,4486.404,,6570.377,0.872,5.291,0.022,60.313,0.253,3.075,4.597,898.743,3.777,283.75,1.193,77.43,0.325,158.303,0.665,,,1563.333,1.796,1.142,3.444,0.924,1.357,0.621,3.417,0.203,2.611,0.91,9.841,0.99,,1.414,1.028,19.357,1.407,,1093.88,731.76,3.921,1.07
20297,Indonesia,2009-01-01,IDN,240981296.0,1886334484480.0,19.437,0.081,401.957,35.664,9.736,1446.747,181.711,14.364,6.004,0.767,0.897,1.668,0.213,0.249,128.274,0.532,397.156,1.648,0.211,372.503,8333.406,68276.227,1374.395,356.742,1562.103,68187.008,4667.665,,6693.478,0.855,8.445,0.035,64.541,0.268,3.103,6.172,1044.79,4.336,370.09,1.536,81.67,0.339,181.26,0.752,,,1613.003,1.653,1.273,3.953,0.985,1.37,0.636,3.427,0.219,2.601,0.918,9.92,1.006,,2.226,1.122,20.756,1.648,,1487.25,747.67,-4.801,-1.194
20298,Indonesia,2010-01-01,IDN,244016176.0,2015864815616.0,19.461,0.08,451.546,49.588,12.337,1169.873,-276.874,-19.138,4.794,0.58,0.662,1.85,0.224,0.255,152.667,0.626,450.245,1.845,0.223,391.964,8784.952,69446.102,1527.062,366.755,1635.833,68905.328,4863.338,,7247.499,0.877,10.014,0.041,73.73,0.302,3.151,4.638,718.327,2.944,276.33,1.132,80.53,0.33,195.674,0.802,,,1768.507,1.551,1.353,3.062,1.096,1.378,0.654,3.42,0.238,2.601,0.927,9.955,1.023,,2.624,1.19,14.849,1.723,,1131.73,768.88,-1.301,-0.288
20299,Indonesia,2011-01-01,IDN,247099696.0,2150142705664.0,21.1,0.085,504.8,53.255,11.794,1243.536,73.663,6.297,5.033,0.578,0.66,2.043,0.235,0.268,181.281,0.734,506.011,2.048,0.235,413.064,9289.753,70689.633,1708.343,376.293,1717.386,69644.07,5074.667,,7627.47,0.877,9.537,0.039,81.553,0.33,3.359,6.812,738.736,2.99,316.24,1.28,83.9,0.34,211.329,0.855,,,1884.746,1.563,1.464,3.152,1.23,1.386,0.674,3.415,0.26,2.601,0.939,9.99,1.042,,2.576,1.281,14.882,1.856,,1683.13,829.89,1.21,0.24
20300,Indonesia,2012-01-01,IDN,250222688.0,2279736344576.0,23.294,0.093,515.954,11.154,2.21,1258.757,15.221,1.224,5.031,0.552,0.645,2.062,0.226,0.264,187.171,0.748,538.011,2.15,0.236,436.358,9805.707,71948.391,1895.514,382.942,1797.448,70386.867,5293.445,,7802.655,0.856,6.649,0.027,80.062,0.32,3.334,6.803,742.803,2.969,314.93,1.259,86.26,0.345,218.777,0.874,,,1952.401,1.682,1.474,3.16,1.254,1.399,0.694,3.41,0.282,2.579,0.95,10.027,1.062,,1.748,1.232,15.389,1.896,,1702.3,834.26,22.057,4.275
20301,Indonesia,2013-01-01,IDN,253275920.0,2406465929216.0,24.775,0.098,489.055,-26.899,-5.213,1181.698,-77.059,-6.122,4.666,0.491,0.628,1.931,0.203,0.26,164.219,0.648,513.136,2.026,0.213,461.133,10294.762,73130.094,2059.733,388.841,1862.202,71079.508,5522.853,,7434.578,0.782,5.899,0.023,64.753,0.256,3.155,6.469,692.643,2.735,308.0,1.216,83.98,0.332,229.408,0.906,,,1883.0,1.716,1.385,2.958,1.093,1.413,0.711,3.402,0.3,2.552,0.951,10.059,1.083,,1.522,0.99,14.966,1.973,,1638.39,799.1,24.081,4.924
20302,Indonesia,2014-01-01,IDN,256229760.0,2526852677632.0,25.534,0.1,487.89,-1.165,-0.238,1396.489,214.791,18.176,5.45,0.553,0.732,1.904,0.193,0.256,173.584,0.677,510.337,1.992,0.202,486.667,10782.652,74526.578,2233.318,394.605,1924.617,71988.109,5743.445,,7441.941,0.755,5.763,0.022,62.416,0.244,3.295,7.866,908.599,3.546,391.81,1.529,88.02,0.344,220.593,0.861,,,1906.847,1.702,1.371,3.449,1.153,1.426,0.727,3.402,0.318,2.525,0.95,10.118,1.101,,1.486,0.938,18.476,1.889,,2015.5,844.3,22.447,4.601
20303,Indonesia,2015-01-01,IDN,259091968.0,2650203488256.0,24.558,0.095,539.149,51.259,10.506,2372.652,976.163,69.901,9.158,0.895,1.22,2.081,0.203,0.277,197.815,0.763,545.502,2.105,0.206,511.224,11321.801,76899.227,2431.133,400.066,2018.87,73821.609,5960.508,,7508.265,0.734,5.461,0.021,94.253,0.364,3.279,7.981,1833.502,7.077,403.76,1.558,88.89,0.343,217.063,0.838,,,1945.331,1.7,1.516,5.795,1.345,1.437,0.745,3.446,0.339,2.499,0.965,10.297,1.117,,1.424,1.389,34.044,1.82,,2067.75,849.51,6.352,1.178
20304,Indonesia,2016-01-01,IDN,261850176.0,2783164760064.0,28.71,0.11,552.651,13.502,2.504,1742.389,-630.263,-26.564,6.654,0.626,0.887,2.111,0.199,0.281,206.328,0.788,560.0,2.139,0.201,539.934,11874.452,78641.617,2637.461,405.155,2110.056,75011.352,6181.847,,7502.662,0.706,5.089,0.019,91.186,0.348,3.237,5.478,1189.737,4.544,287.13,1.097,88.85,0.339,221.339,0.845,,,1964.573,1.93,1.556,4.35,1.437,1.457,0.764,3.462,0.361,2.472,0.976,10.398,1.133,,1.345,1.308,26.276,1.841,,1434.46,847.58,7.348,1.33
20305,Indonesia,2017-01-01,IDN,264498848.0,2924271370240.0,28.966,0.11,567.255,14.603,2.642,1655.06,-87.329,-5.012,6.257,0.566,0.806,2.145,0.194,0.276,221.093,0.836,572.214,2.163,0.196,568.9,12441.707,80296.68,2858.554,409.542,2194.395,76099.156,6410.317,,7761.669,0.702,4.387,0.017,84.339,0.319,3.378,5.472,1087.805,4.113,283.83,1.073,94.83,0.359,228.47,0.864,,,2052.953,1.921,1.571,4.094,1.524,1.475,0.782,3.473,0.383,2.441,0.982,10.486,1.149,,1.119,1.18,25.111,1.866,,1447.22,893.59,4.959,0.874
20306,Indonesia,2018-01-01,IDN,267066848.0,3075456106496.0,30.832,0.115,603.657,36.402,6.417,1714.142,59.082,3.57,6.418,0.557,0.753,2.26,0.196,0.265,262.222,0.982,613.144,2.296,0.199,599.732,13045.364,82010.828,3120.776,413.488,2278.542,77209.641,6632.826,,8523.528,0.74,3.946,0.015,84.148,0.315,3.587,6.337,1110.485,4.158,327.29,1.225,98.37,0.368,222.509,0.833,,,2276.352,1.965,1.639,4.18,1.778,1.494,0.802,3.486,0.41,2.405,0.987,10.578,1.163,,0.958,1.118,26.558,1.814,,1692.36,958.08,9.487,1.572
20307,Indonesia,2019-01-01,IDN,269582880.0,,30.156,0.112,659.436,55.779,9.24,2110.819,396.677,23.141,7.83,,0.869,2.446,,0.271,315.401,1.17,668.18,2.479,,629.888,13704.8,84121.641,3436.177,417.272,2366.453,78661.023,6855.011,,9011.873,,3.784,0.014,87.91,0.326,3.718,7.269,1451.384,5.384,381.62,1.416,99.4,0.369,222.185,0.824,,,2429.447,1.864,1.778,5.069,2.142,1.508,0.823,3.513,0.443,2.367,0.992,10.71,1.177,,0.861,1.15,31.848,1.8,,1959.71,1002.37,8.744,1.326
20308,Indonesia,2020-01-01,IDN,271857984.0,,28.203,0.104,609.786,-49.65,-7.529,1639.224,-471.596,-22.342,6.03,,0.729,2.243,,0.271,300.518,1.105,624.227,2.296,,658.091,14314.586,85760.859,3736.695,420.797,2441.414,79690.453,7057.59,,8275.018,,3.525,0.013,74.961,0.276,,,1029.437,3.787,,,,,202.579,0.745,,,2249.63,1.722,1.729,4.169,2.12,1.517,0.842,3.524,0.473,2.333,0.992,10.79,1.189,,0.865,0.992,25.37,1.81,,,,14.441,2.368
20309,Indonesia,2021-01-01,IDN,273753184.0,,28.637,0.105,619.278,9.491,1.557,1649.521,10.297,0.628,6.026,,0.715,2.262,,0.268,303.154,1.107,,,,686.729,14933.863,87410.383,4039.848,423.946,2515.501,80720.711,7267.839,,8431.905,,3.149,0.012,74.088,0.271,,,1030.244,3.763,,,,,210.249,0.768,,,2308.261,1.712,1.668,4.017,2.024,1.524,0.86,3.532,0.502,2.297,0.99,10.872,1.2,,0.756,0.935,26.155,1.776,,,,,
23025,Laos,2001-01-01,LAO,5519714.0,13005703168.0,0.037,0.007,1.063,0.102,10.651,49.831,-4.588,-8.43,9.028,3.831,4.138,0.193,0.082,0.088,0.051,0.009,2.53,0.458,0.194,0.218,16.332,1212.262,0.403,0.0,0.0,2075.18,15.712,,2181.866,0.926,0.0,0.0,0.0,0.0,1.504,3.766,48.768,8.835,5.71,1.034,1.9,0.344,0.974,0.177,,,12.043,0.005,0.004,0.164,0.001,0.001,0.002,0.071,0.0,0.0,0.0,0.321,0.004,,0.0,0.0,1.029,0.009,,20.79,8.3,1.467,138.033
23026,Laos,2002-01-01,LAO,5606103.0,13872425984.0,0.096,0.017,1.166,0.103,9.699,50.52,0.689,1.383,9.012,3.642,4.218,0.208,0.084,0.097,0.081,0.014,2.623,0.468,0.189,0.314,17.498,1262.782,0.483,0.0,0.0,2124.534,16.701,,2136.59,0.863,0.0,0.0,0.0,0.0,1.534,3.903,49.354,8.804,6.19,1.104,2.39,0.426,0.989,0.176,,,11.978,0.012,0.004,0.161,0.001,0.002,0.002,0.072,0.0,0.0,0.0,0.326,0.004,,0.0,0.0,0.953,0.01,,21.88,8.6,1.457,124.99
23027,Laos,2003-01-01,LAO,5689072.0,14843718656.0,0.099,0.017,1.221,0.055,4.735,55.815,5.295,10.48,9.811,3.76,4.779,0.215,0.082,0.105,0.102,0.018,2.016,0.354,0.136,0.413,18.719,1318.596,0.586,0.0,0.0,2179.127,17.72,,2052.788,0.787,0.0,0.0,0.0,0.0,1.552,3.948,54.594,9.596,6.49,1.141,2.63,0.462,1.019,0.179,,,11.678,0.012,0.004,0.168,0.001,0.002,0.002,0.074,0.0,0.0,0.0,0.331,0.004,,0.0,0.0,0.966,0.01,,22.46,8.83,0.795,65.122
23028,Laos,2004-01-01,LAO,5768170.0,16000772096.0,0.099,0.017,1.282,0.062,5.039,63.021,7.206,12.911,10.926,3.939,5.202,0.222,0.08,0.106,0.121,0.021,2.353,0.408,0.147,0.512,20.002,1381.617,0.707,0.0,0.0,2240.866,18.783,,2100.121,0.757,0.0,0.0,0.0,0.0,1.609,4.632,61.738,10.703,8.54,1.481,4.77,0.827,1.063,0.184,,,12.114,0.011,0.004,0.185,0.001,0.002,0.002,0.076,0.0,0.0,0.0,0.338,0.005,,0.0,0.0,1.151,0.01,,26.72,9.28,1.07,83.454
23029,Laos,2005-01-01,LAO,5852969.0,17208610816.0,0.099,0.017,1.337,0.055,4.252,63.405,0.384,0.61,10.833,3.685,4.527,0.228,0.078,0.095,0.136,0.023,2.312,0.395,0.134,0.611,21.339,1445.022,0.842,0.0,0.0,2302.934,19.886,,2393.181,0.814,0.0,0.0,0.0,0.0,1.577,4.099,62.068,10.605,7.16,1.223,3.39,0.579,1.103,0.188,,,14.007,0.01,0.005,0.185,0.001,0.003,0.002,0.078,0.0,0.0,0.0,0.345,0.005,,0.0,0.0,1.316,0.01,,23.99,9.23,0.975,72.908
23030,Laos,2006-01-01,LAO,5946597.0,17176979456.0,0.156,0.026,1.757,0.42,31.437,59.319,-4.086,-6.445,9.975,3.453,3.74,0.296,0.102,0.111,0.187,0.031,3.056,0.514,0.178,0.767,23.096,1504.341,1.029,0.0,0.0,2360.495,21.3,,2667.142,0.923,0.0,0.0,0.0,0.0,1.618,3.883,57.561,9.68,6.58,1.107,2.67,0.449,1.414,0.238,,,15.86,0.015,0.006,0.166,0.002,0.003,0.002,0.08,0.0,0.0,0.0,0.351,0.005,,0.0,0.0,1.135,0.013,,23.09,9.62,1.298,73.883
23031,Laos,2007-01-01,LAO,6041355.0,20454811648.0,0.154,0.025,1.835,0.078,4.441,66.322,7.003,11.806,10.978,3.242,4.262,0.304,0.09,0.118,0.213,0.035,3.272,0.542,0.16,0.921,24.931,1570.663,1.242,0.0,0.0,2424.982,22.768,,2575.56,0.761,0.0,0.0,0.0,0.0,1.683,4.63,64.486,10.674,8.89,1.472,5.14,0.851,1.469,0.243,,,15.56,0.014,0.006,0.185,0.002,0.004,0.002,0.082,0.0,0.0,0.0,0.358,0.005,,0.0,0.0,1.453,0.013,,27.97,10.17,1.436,78.261
23032,Laos,2008-01-01,LAO,6135863.0,22210959360.0,0.153,0.025,2.131,0.296,16.125,71.491,5.169,7.794,11.651,3.219,4.055,0.347,0.096,0.121,0.297,0.048,3.885,0.633,0.175,1.074,27.063,1642.154,1.539,0.0,0.0,2494.341,24.45,,2873.281,0.794,0.0,0.0,0.0,0.0,1.728,3.846,69.36,11.304,6.76,1.102,2.58,0.42,1.682,0.274,,,17.63,0.013,0.007,0.195,0.002,0.004,0.002,0.084,0.0,0.0,0.0,0.366,0.005,,0.0,0.0,1.494,0.015,,23.6,10.6,1.753,82.258
23033,Laos,2009-01-01,LAO,6229933.0,24050841600.0,0.382,0.061,2.667,0.536,25.154,89.394,17.903,25.043,14.349,3.717,4.831,0.428,0.111,0.144,0.352,0.057,5.057,0.812,0.21,1.455,29.73,1731.548,1.891,0.0,0.0,2581.068,26.384,,2970.468,0.769,0.0,0.0,0.0,0.0,1.836,4.013,86.727,13.921,7.26,1.165,3.0,0.482,1.934,0.31,,,18.506,0.032,0.008,0.244,0.003,0.005,0.002,0.087,0.0,0.0,0.0,0.376,0.006,,0.0,0.0,1.723,0.018,,25.0,11.44,2.389,89.563
23034,Laos,2010-01-01,LAO,6323425.0,26198018048.0,0.458,0.072,3.005,0.337,12.636,82.403,-6.991,-7.82,13.031,3.145,2.817,0.475,0.115,0.103,0.638,0.101,2.257,0.357,0.086,1.913,32.735,1813.952,2.529,0.0,0.0,2660.467,28.293,,4625.693,1.117,0.0,0.0,0.0,0.0,1.958,4.531,79.399,12.556,8.91,1.409,4.64,0.734,1.909,0.302,,,29.25,0.037,0.009,0.216,0.005,0.007,0.002,0.089,0.0,0.0,0.0,0.384,0.006,,0.0,0.0,1.641,0.017,,28.65,12.38,-0.748,-24.886
23035,Laos,2011-01-01,LAO,6416331.0,28505276416.0,0.492,0.077,3.17,0.166,5.511,70.808,-11.596,-14.072,11.036,2.484,1.84,0.494,0.111,0.082,0.751,0.117,2.215,0.345,0.078,2.405,35.905,1884.759,3.28,0.0,0.0,2728.104,30.22,,5997.188,1.35,0.0,0.0,0.0,0.0,1.889,3.356,67.637,10.541,7.07,1.102,2.7,0.421,1.927,0.3,,,38.48,0.036,0.009,0.179,0.005,0.008,0.003,0.091,0.0,0.0,0.0,0.391,0.006,,0.0,0.0,1.363,0.017,,21.53,12.12,-0.955,-30.122
23036,Laos,2012-01-01,LAO,6508806.0,30756620288.0,0.566,0.087,3.398,0.228,7.188,63.891,-6.917,-9.769,9.816,2.077,1.592,0.522,0.11,0.085,0.784,0.12,2.598,0.399,0.084,2.971,39.303,1948.65,4.064,0.0,0.0,2788.597,32.268,,6164.582,1.305,0.0,0.0,0.0,0.0,2.013,3.598,60.493,9.294,8.05,1.237,3.37,0.518,2.048,0.315,,,40.124,0.041,0.01,0.16,0.005,0.01,0.003,0.092,0.001,0.0,0.0,0.397,0.006,,0.0,0.0,1.253,0.018,,23.42,13.1,-0.8,-23.544
23037,Laos,2013-01-01,LAO,6600736.0,33213894656.0,0.824,0.125,4.261,0.863,25.403,79.08,15.189,23.774,11.98,2.381,1.672,0.646,0.128,0.09,1.136,0.172,3.249,0.492,0.098,3.795,43.564,2027.73,5.2,0.0,0.0,2863.416,34.569,,7166.971,1.424,0.0,0.0,0.0,0.0,2.129,3.739,74.819,11.335,8.18,1.239,3.61,0.547,2.301,0.349,,,47.307,0.057,0.012,0.198,0.008,0.012,0.003,0.094,0.001,0.0,0.0,0.405,0.007,,0.0,0.0,1.617,0.02,,24.68,14.05,-1.012,-23.745
23038,Laos,2014-01-01,LAO,6691467.0,35727802368.0,0.84,0.126,4.45,0.189,4.424,109.387,30.307,38.324,16.347,3.062,2.275,0.665,0.125,0.093,1.19,0.178,3.319,0.496,0.093,4.635,48.014,2137.116,6.389,0.0,0.0,2968.353,36.989,,7185.512,1.346,0.0,0.0,0.0,0.0,2.152,3.714,104.937,15.682,8.25,1.233,3.52,0.526,2.42,0.362,,,48.082,0.056,0.013,0.27,0.008,0.014,0.003,0.098,0.001,0.0,0.0,0.417,0.007,,0.0,0.0,2.134,0.021,,24.85,14.4,-1.131,-25.418
23039,Laos,2015-01-01,LAO,6787420.0,38423805952.0,1.183,0.174,9.229,4.78,107.413,79.798,-29.589,-27.05,11.757,2.077,1.13,1.36,0.24,0.131,5.15,0.759,7.199,1.061,0.187,5.818,57.243,2216.914,11.539,0.0,0.0,3038.922,39.886,,10405.498,1.838,0.0,0.0,0.0,0.0,2.838,4.349,70.569,10.397,8.35,1.23,3.56,0.524,2.897,0.427,,,70.626,0.082,0.026,0.195,0.035,0.016,0.004,0.099,0.002,0.0,0.0,0.424,0.007,,0.0,0.0,1.31,0.024,,29.52,19.26,-2.031,-22.003
23040,Laos,2016-01-01,LAO,6891366.0,41124319232.0,1.3,0.189,16.458,7.229,78.326,63.907,-15.891,-19.914,9.273,1.554,0.532,2.388,0.4,0.137,12.014,1.743,12.694,1.842,0.309,7.118,73.701,2280.821,23.553,0.0,0.0,3086.37,43.03,,17432.156,2.921,0.0,0.0,0.0,0.0,3.853,5.484,47.449,6.885,9.09,1.319,4.24,0.615,3.144,0.456,,,120.131,0.087,0.046,0.16,0.084,0.019,0.005,0.1,0.003,0.0,0.0,0.428,0.008,,0.0,0.0,1.048,0.026,,37.79,26.55,-3.764,-22.869
23041,Laos,2017-01-01,LAO,6997925.0,43945238528.0,1.503,0.215,19.684,3.226,19.6,67.536,3.629,5.678,9.651,1.537,0.556,2.813,0.448,0.162,14.972,2.139,21.244,3.036,0.483,8.621,93.385,2348.357,38.525,0.0,0.0,3134.222,46.239,,17345.1,2.762,0.0,0.0,0.0,0.0,4.26,5.626,47.852,6.838,8.25,1.179,3.29,0.47,3.209,0.459,,,121.38,0.1,0.055,0.167,0.103,0.022,0.006,0.102,0.005,0.0,0.0,0.432,0.008,,0.0,0.0,1.105,0.026,,39.37,29.81,1.561,7.928
23042,Laos,2018-01-01,LAO,7105008.0,46666960896.0,1.832,0.258,20.558,0.874,4.441,68.227,0.691,1.023,9.603,1.462,0.54,2.893,0.441,0.163,15.417,2.17,22.282,3.136,0.477,10.452,113.943,2416.584,53.942,0.0,0.0,3181.891,49.548,,17773.721,2.706,0.0,0.0,0.0,0.0,4.208,5.526,47.669,6.709,7.94,1.118,3.17,0.446,3.309,0.466,,,126.282,0.117,0.056,0.166,0.105,0.026,0.007,0.103,0.007,0.0,0.0,0.436,0.009,,0.0,0.0,1.14,0.027,,39.26,29.9,1.724,8.386
23043,Laos,2019-01-01,LAO,7212058.0,,2.049,0.284,19.596,-0.962,-4.679,67.301,-0.925,-1.356,9.332,,0.438,2.717,,0.127,14.205,1.97,22.076,3.061,,12.502,133.539,2483.885,68.148,0.0,0.0,3229.596,52.89,,21322.256,,0.0,0.0,0.0,0.0,4.06,5.466,47.705,6.615,8.27,1.147,3.63,0.503,3.342,0.463,,,153.777,0.127,0.053,0.162,0.096,0.03,0.008,0.104,0.009,0.0,0.0,0.44,0.009,,0.0,0.0,1.047,0.027,,39.42,29.28,2.48,12.656
23044,Laos,2020-01-01,LAO,7319397.0,,2.049,0.28,20.488,0.892,4.55,67.643,0.342,0.508,9.242,,,2.799,,,14.912,2.037,22.255,3.041,,14.551,154.027,2551.529,83.06,0.0,0.0,3276.752,56.416,,,,0.0,0.0,0.0,0.0,,,47.156,6.443,,,,,3.527,0.482,,,,0.125,0.058,0.172,0.105,0.034,0.009,0.105,0.011,0.0,0.0,0.444,0.01,,0.0,0.0,1.162,0.032,,,,1.767,8.624
23045,Laos,2021-01-01,LAO,7425055.0,,2.049,0.276,20.778,0.29,1.414,69.509,1.865,2.757,9.361,,,2.798,,,15.104,2.034,,,,16.6,174.804,2621.037,98.163,0.0,0.0,3325.483,60.041,,,,0.0,0.0,0.0,0.0,,,48.731,6.563,,,,,3.624,0.488,,,,0.123,0.056,0.169,0.101,0.037,0.01,0.106,0.012,0.0,0.0,0.448,0.01,,0.0,0.0,1.237,0.031,,,,,
25404,Malaysia,2001-01-01,MYS,23542522.0,309255241728.0,6.327,0.269,133.988,7.785,6.169,229.582,13.648,6.32,9.752,0.742,0.367,5.691,0.433,0.214,9.93,0.422,119.462,5.074,0.386,84.585,1972.027,11034.784,132.226,114.813,405.995,9952.486,1234.407,,26586.07,2.024,5.668,0.241,48.582,2.064,7.0,11.167,95.594,4.06,25.13,1.067,8.93,0.379,63.481,2.696,,,625.903,0.839,0.522,0.755,0.107,0.441,0.184,0.644,0.025,1.045,0.32,1.538,0.328,,2.016,1.018,2.017,0.611,,262.89,164.79,-14.526,-10.842
25405,Malaysia,2002-01-01,MYS,24142448.0,328308785152.0,7.146,0.296,135.118,1.13,0.843,244.452,14.87,6.477,10.125,0.745,0.371,5.597,0.412,0.205,12.546,0.52,125.389,5.194,0.382,91.731,2107.145,11279.236,144.772,120.51,455.02,10061.82,1295.113,,27301.998,2.008,5.698,0.236,49.024,2.031,7.185,11.549,109.334,4.529,27.5,1.139,9.61,0.398,60.705,2.514,,,659.137,0.898,0.514,0.777,0.13,0.459,0.192,0.646,0.027,1.068,0.345,1.542,0.335,,1.908,0.999,2.112,0.584,,278.81,173.46,-9.729,-7.201
25406,Malaysia,2003-01-01,MYS,24739420.0,349844013056.0,8.21,0.332,156.521,21.403,15.84,254.204,9.752,3.989,10.275,0.727,0.356,6.327,0.447,0.219,18.214,0.736,128.038,5.175,0.366,99.94,2263.666,11533.44,162.986,126.505,516.901,10159.502,1357.334,,28866.639,2.041,5.994,0.242,61.881,2.501,7.427,11.679,97.682,3.948,28.43,1.149,10.42,0.421,62.222,2.515,,,714.144,0.963,0.566,0.763,0.173,0.48,0.201,0.648,0.029,1.092,0.378,1.544,0.342,,2.002,1.218,1.728,0.583,,288.92,183.73,-28.483,-18.198
25407,Malaysia,2004-01-01,MYS,25333250.0,376296144896.0,8.197,0.324,171.102,14.581,9.315,260.723,6.52,2.565,10.292,0.693,0.338,6.754,0.455,0.222,31.719,1.252,135.232,5.338,0.359,108.137,2434.768,11794.163,194.705,130.858,576.118,10249.124,1424.95,,30458.582,2.051,4.353,0.172,59.218,2.338,7.893,12.4,89.621,3.538,31.81,1.256,11.13,0.439,67.615,2.669,,,771.615,0.9,0.597,0.767,0.292,0.498,0.211,0.65,0.034,1.099,0.406,1.545,0.349,,1.344,1.126,1.671,0.612,,314.12,199.96,-35.87,-20.964
25408,Malaysia,2005-01-01,MYS,25923540.0,397908672512.0,8.062,0.311,181.333,10.231,5.979,263.443,2.72,1.043,10.162,0.662,0.315,6.995,0.456,0.217,26.11,1.007,142.316,5.49,0.358,116.2,2616.101,12057.606,220.815,145.14,640.198,10331.234,1493.749,,32213.627,2.099,14.282,0.551,64.08,2.472,8.128,12.653,82.11,3.167,33.27,1.283,11.52,0.444,68.799,2.654,,,835.091,0.836,0.612,0.767,0.226,0.512,0.221,0.653,0.038,1.185,0.434,1.546,0.356,,4.139,1.191,1.741,0.618,,328.0,210.7,-39.017,-21.517
25409,Malaysia,2006-01-01,MYS,26509416.0,423206289408.0,8.604,0.325,178.785,-2.547,-1.405,264.706,1.263,0.479,9.985,0.625,0.313,6.744,0.422,0.212,26.626,1.004,141.582,5.341,0.335,124.803,2794.886,12322.312,247.441,156.824,709.744,10417.155,1556.074,,31867.139,1.996,11.684,0.441,69.546,2.623,8.239,12.225,85.921,3.241,30.7,1.158,11.52,0.435,62.325,2.351,,,844.779,0.818,0.584,0.742,0.218,0.526,0.23,0.654,0.042,1.245,0.464,1.547,0.361,,3.369,1.263,1.694,0.554,,324.08,218.41,-37.203,-20.809
